winner,winner score,loser score,strategy,opponent,against,hand,length,target
AI-origin,473,452,"[4, 3, 3, 0, 0, 2, 0, 0]","[0, 1, 1, 0, 2, 0, 0, 0]",2,3 3 4 4 4 4 5 6 6 7 7 7 9 10 10 10 J Q Q K K K K A A A 2,10,best
AI-origin,479,452,"[3, 4, 1, 1, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 4 4 5 6 6 7 7 8 9 9 10 10 10 10 J J K K K K A A 2 2,26,best
AI-origin,479,452,"[2, 4, 1, 1, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 4 5 6 6 7 7 8 9 9 10 10 10 10 J J K K K K A A 2 2,25,best
AI-origin,479,452,"[1, 4, 1, 1, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 4 5 6 6 7 8 9 9 10 10 10 10 J J K K K K A A 2 2,24,pass
AI-origin,479,452,"[1, 4, 1, 1, 0, 2, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 0]",1,3 3 3 4 5 6 6 7 8 9 9 10 10 10 10 J J K K K K A A 2 2,22,best
AI-origin,479,452,"[1, 3, 1, 1, 0, 2, 0, 0]","[3, 2, 0, 0, 0, 0, 0, 0]",1,3 3 3 4 5 6 6 7 8 10 10 10 10 J J K K K K A A 2 2,20,best
AI-origin,479,452,"[1, 2, 1, 1, 0, 2, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 0]",5,3 3 3 4 5 6 6 7 8 10 10 10 10 J J K K K K A A,16,best
AI-origin,479,452,"[1, 2, 1, 0, 0, 1, 0, 0]","[3, 2, 0, 1, 0, 1, 0, 0]",3,3 3 3 6 J J K K K K A A,11,pass
AI-origin,479,452,"[1, 2, 1, 0, 0, 1, 0, 0]","[3, 3, 0, 1, 0, 1, 0, 0]",1,3 3 3 6 J J K K K K A A,9,best
AI-origin,479,452,"[1, 1, 1, 0, 0, 1, 0, 0]","[3, 4, 0, 1, 0, 1, 0, 0]",1,3 3 3 6 K K K K A A,7,best
AI-origin,479,452,"[0, 1, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 1, 0, 1, 0, 0]",0,A A,6,best
tree-v6,510,445,"[1, 3, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 4 4 4 5 5 6 6 7 7 7 8 8 8 9 9 9 9 10 J Q Q Q K A 2,26,pass
tree-v6,510,445,"[1, 3, 0, 1, 0, 1, 1, 1]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 3 4 4 4 5 5 6 6 7 7 7 8 8 8 9 9 9 9 10 J Q Q Q K A 2,25,pass
tree-v6,510,445,"[1, 3, 0, 1, 0, 1, 1, 1]","[2, 1, 0, 0, 0, 0, 0, 0]",1,3 3 4 4 4 5 5 6 6 7 7 7 8 8 8 9 9 9 9 10 J Q Q Q K A 2,23,best
tree-v6,510,445,"[1, 2, 2, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 1, 0, 0]",5,5 5 6 6 7 7 7 8 8 8 9 9 9 9 10,19,pass
tree-v6,510,445,"[1, 2, 2, 0, 0, 1, 0, 0]","[2, 1, 0, 1, 0, 1, 0, 0]",3,5 5 6 6 7 7 7 8 8 8 9 9 9 9 10,14,pass
tree-v6,510,445,"[1, 2, 2, 0, 0, 1, 0, 0]","[2, 1, 0, 2, 0, 1, 0, 0]",3,5 5 6 6 7 7 7 8 8 8 9 9 9 9 10,9,pass
tree-v6,510,445,"[1, 2, 2, 0, 0, 1, 0, 0]","[2, 1, 0, 3, 0, 1, 0, 0]",3,5 5 6 6 7 7 7 8 8 8 9 9 9 9 10,4,pass
tree-v6,472,455,"[5, 1, 1, 1, 0, 3, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 3 3 4 5 5 6 6 6 6 6 7 7 7 8 9 9 9 9 10 J J J K A 2,24,best
tree-v6,472,455,"[5, 1, 0, 1, 0, 3, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]",2,3 3 3 3 4 5 5 6 6 6 6 6 7 7 7 8 9 9 9 9 10 K A 2,21,pass
tree-v6,472,455,"[5, 1, 0, 1, 0, 3, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0]",2,3 3 3 3 4 5 5 6 6 6 6 6 7 7 7 8 9 9 9 9 10 K A 2,18,pass
tree-v6,472,455,"[5, 1, 0, 1, 0, 3, 0, 0]","[1, 0, 3, 0, 0, 0, 0, 0]",0,3 3 3 3 4 5 5 6 6 6 6 6 7 7 7 8 9 9 9 9 10 K A 2,17,best
tree-v6,472,455,"[4, 1, 0, 1, 0, 3, 0, 0]","[2, 0, 3, 0, 0, 0, 0, 0]",0,3 3 3 3 4 5 5 6 6 6 6 6 7 7 7 8 9 9 9 9 K A 2,16,best
tree-v6,472,455,"[3, 1, 0, 1, 0, 3, 0, 0]","[3, 0, 3, 0, 0, 0, 0, 0]",0,3 3 3 3 4 5 5 6 6 6 6 6 7 7 7 8 9 9 9 9 A 2,15,best
tree-v6,472,455,"[1, 1, 0, 0, 0, 3, 0, 0]","[4, 0, 3, 0, 0, 0, 0, 0]",0,3 3 3 3 6 6 6 6 7 7 9 9 9 9 A,14,best
tree-v6,472,455,"[0, 0, 0, 0, 0, 3, 0, 0]","[4, 1, 3, 0, 0, 0, 0, 0]",1,3 3 3 3 6 6 6 6 9 9 9 9,12,pass
tree-v6,472,455,"[0, 0, 0, 0, 0, 3, 0, 0]","[4, 2, 3, 0, 0, 0, 0, 0]",1,3 3 3 3 6 6 6 6 9 9 9 9,10,pass
tree-v6,472,455,"[0, 0, 0, 0, 0, 3, 0, 0]","[4, 3, 3, 0, 0, 0, 0, 0]",1,3 3 3 3 6 6 6 6 9 9 9 9,8,pass
tree-v6,472,455,"[0, 0, 0, 0, 0, 3, 0, 0]","[4, 3, 3, 0, 0, 1, 0, 0]",5,3 3 3 3 6 6 6 6 9 9 9 9,4,pass
tree-v6,496,457,"[2, 3, 0, 3, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 3 3 4 4 5 5 6 7 8 8 8 9 9 10 J J Q Q K K K A A A 2,24,pass
tree-v6,496,457,"[2, 3, 0, 3, 0, 1, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]",2,3 3 3 3 4 4 5 5 6 7 8 8 8 9 9 10 J J Q Q K K K A A A 2,21,pass
tree-v6,496,457,"[2, 3, 0, 3, 0, 1, 0, 0]","[1, 0, 2, 0, 0, 0, 0, 0]",0,3 3 3 3 4 4 5 5 6 7 8 8 8 9 9 10 J J Q Q K K K A A A 2,20,best
tree-v6,496,457,"[1, 3, 0, 3, 0, 1, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 0]",0,3 3 3 3 4 4 5 6 7 8 8 8 9 9 10 J J Q Q K K K A A A 2,19,pass
tree-v6,496,457,"[1, 3, 0, 3, 0, 1, 0, 0]","[3, 0, 2, 0, 0, 0, 0, 0]",0,3 3 3 3 4 4 5 6 7 8 8 8 9 9 10 J J Q Q K K K A A A 2,18,pass
tree-v6,496,457,"[1, 3, 0, 3, 0, 1, 0, 0]","[4, 0, 2, 0, 0, 0, 0, 0]",0,3 3 3 3 4 4 5 6 7 8 8 8 9 9 10 J J Q Q K K K A A A 2,17,pass
tree-v6,496,457,"[1, 3, 0, 3, 0, 1, 0, 0]","[4, 1, 2, 0, 0, 0, 0, 0]",1,3 3 3 3 4 4 5 6 7 8 8 8 9 9 10 J J Q Q K K K A A A 2,15,best
tree-v6,496,457,"[1, 2, 0, 3, 0, 1, 0, 0]","[4, 1, 2, 0, 0, 1, 0, 0]",5,3 3 3 3 4 4 5 6 7 8 8 8 9 9 10 J J Q Q K A A A 2,11,pass
tree-v6,496,457,"[1, 2, 0, 3, 0, 1, 0, 0]","[4, 2, 2, 0, 0, 1, 0, 0]",1,3 3 3 3 4 4 5 6 7 8 8 8 9 9 10 J J Q Q K A A A 2,9,best
tree-v6,496,457,"[1, 1, 0, 2, 0, 1, 0, 0]","[4, 2, 2, 1, 0, 1, 0, 0]",3,3 3 3 3 4 4 8 8 9 10 J J Q Q K A 2,4,best
AI-origin,484,468,"[2, 3, 1, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,4 4 4 5 5 7 9 9 9 9 10 10 10 10 Q Q K A A,24,pass
AI-origin,484,468,"[2, 3, 1, 0, 0, 2, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",1,4 4 4 5 5 7 9 9 9 9 10 10 10 10 Q Q K A A,22,best
AI-origin,484,468,"[2, 2, 1, 0, 0, 2, 0, 0]","[0, 2, 1, 0, 0, 0, 0, 0]",1,4 4 4 5 5 7 9 9 9 9 10 10 10 10 K A A,20,best
AI-origin,484,468,"[2, 1, 0, 0, 0, 2, 0, 0]","[0, 2, 2, 0, 0, 0, 0, 0]",2,5 5 7 9 9 9 9 10 10 10 10 K,17,pass
AI-origin,484,468,"[2, 1, 0, 0, 0, 2, 0, 0]","[0, 3, 2, 0, 0, 0, 0, 0]",1,5 5 7 9 9 9 9 10 10 10 10 K,15,pass
AI-origin,484,468,"[2, 1, 0, 0, 0, 2, 0, 0]","[0, 4, 2, 0, 0, 0, 0, 0]",1,5 5 7 9 9 9 9 10 10 10 10 K,13,pass
AI-origin,484,468,"[2, 1, 0, 0, 0, 2, 0, 0]","[0, 5, 2, 0, 0, 0, 0, 0]",1,5 5 7 9 9 9 9 10 10 10 10 K,11,pass
AI-origin,484,468,"[2, 1, 0, 0, 0, 2, 0, 0]","[0, 5, 3, 0, 0, 0, 0, 0]",2,5 5 7 9 9 9 9 10 10 10 10 K,8,pass
AI-origin,484,468,"[2, 1, 0, 0, 0, 2, 0, 0]","[0, 5, 4, 0, 0, 0, 0, 0]",2,5 5 7 9 9 9 9 10 10 10 10 K,5,pass
AI-origin,484,468,"[1, 1, 0, 0, 0, 1, 0, 0]","[1, 5, 4, 0, 0, 0, 0, 0]",0,5 5 10 10 10 10 K,4,pass
AI-origin,483,454,"[3, 3, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 4 4 4 4 5 6 8 8 9 9 9 10 10 J J J J J Q K A A A 2 2,22,pass
AI-origin,483,454,"[3, 3, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",7,3 3 4 4 4 4 5 6 8 8 9 9 9 10 10 J J J J J Q K A A A 2 2,17,best
AI-origin,483,454,"[2, 3, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",0,4 4 4 4 6 8 8 9 9 10 J J J J 2 2,16,best
AI-origin,483,454,"[0, 3, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 1, 0, 0, 0, 1]",0,4 4 4 4 8 8 9 9 J J J J 2 2,15,pass
AI-origin,483,454,"[0, 3, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 1, 0, 0, 0, 1]",0,4 4 4 4 8 8 9 9 J J J J 2 2,14,pass
AI-origin,483,454,"[0, 3, 0, 0, 0, 2, 0, 0]","[3, 1, 0, 1, 0, 0, 0, 1]",1,4 4 4 4 8 8 9 9 J J J J 2 2,12,best
AI-origin,483,454,"[0, 2, 0, 0, 0, 2, 0, 0]","[3, 2, 0, 1, 0, 0, 0, 1]",1,4 4 4 4 9 9 J J J J 2 2,10,best
AI-origin,483,454,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 3, 0, 1, 0, 0, 0, 1]",1,4 4 4 4 J J J J,8,pass
AI-origin,483,454,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 4, 0, 1, 0, 0, 0, 1]",1,4 4 4 4 J J J J,6,pass
AI-origin,483,454,"[0, 0, 0, 0, 0, 1, 0, 0]","[3, 4, 0, 1, 0, 1, 0, 1]",5,J J J J,2,pass
tree-v6,486,486,"[3, 2, 4, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 5 5 6 6 6 6 7 7 7 8 8 8 9 10 10 J J J A A A A 2 2 2,24,best
tree-v6,486,486,"[3, 2, 3, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",5,3 4 5 5 6 6 6 6 7 7 7 8 8 8 9 10 10 A A A A 2 2 2,20,best
tree-v6,486,486,"[2, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",0,4 5 5 6 6 6 6 9 10 10,19,best
tree-v6,486,486,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",0,4 5 5 6 6 6 6 10 10,18,pass
tree-v6,486,486,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 1, 0, 1, 0, 0]",3,4 5 5 6 6 6 6 10 10,13,pass
tree-v6,486,486,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 1, 1, 1, 0, 1, 0, 0]",1,4 5 5 6 6 6 6 10 10,11,pass
tree-v6,486,486,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 1, 1, 1, 1, 1, 0, 0]",4,4 5 5 6 6 6 6 10 10,5,pass
tree-v6,486,486,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 1, 1, 1, 1, 1, 0, 0]",0,5 5 10 10,4,pass
tree-v6,486,486,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 2, 1, 1, 1, 1, 0, 0]",1,5 5 10 10,2,pass
AI-origin,467,460,"[3, 0, 0, 4, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 4 5 5 5 6 6 6 7 7 7 8 8 9 9 9 10 J Q Q K K A A A A 2,22,best
AI-origin,467,460,"[3, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",5,9 10 J Q Q K K A A A A 2,18,best
AI-origin,467,460,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 2, 0, 0]",5,Q K 2,14,pass
AI-origin,467,460,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 2, 0, 1]",7,Q K 2,9,pass
AI-origin,467,460,"[3, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 1]",0,Q K 2,8,best
AI-origin,467,460,"[2, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 1, 0, 2, 0, 1]",0,K 2,7,best
tree-v6,470,447,"[3, 2, 3, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 4 5 5 5 6 6 6 7 7 8 8 9 9 9 10 J J Q Q Q K A A A 2 2,22,best
tree-v6,470,447,"[3, 2, 3, 0, 1, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0]",3,3 4 5 5 5 6 6 6 7 7 8 8 9 9 J Q Q A A A 2 2,17,pass
tree-v6,470,447,"[3, 2, 3, 0, 1, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 1]",7,3 4 5 5 5 6 6 6 7 7 8 8 9 9 J Q Q A A A 2 2,12,pass
tree-v6,470,447,"[3, 2, 3, 0, 1, 0, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 1]",0,3 4 5 5 5 6 6 6 7 7 8 8 9 9 J Q Q A A A 2 2,11,best
tree-v6,470,447,"[2, 2, 3, 0, 1, 0, 0, 0]","[2, 0, 0, 2, 0, 0, 0, 1]",0,3 4 5 5 5 6 6 6 7 7 8 8 9 9 Q Q A A A 2 2,10,pass
tree-v6,470,447,"[2, 2, 3, 0, 1, 0, 0, 0]","[3, 0, 0, 2, 0, 0, 0, 1]",0,3 4 5 5 5 6 6 6 7 7 8 8 9 9 Q Q A A A 2 2,9,pass
tree-v6,470,447,"[2, 2, 3, 0, 1, 0, 0, 0]","[4, 0, 0, 2, 0, 0, 0, 1]",0,3 4 5 5 5 6 6 6 7 7 8 8 9 9 Q Q A A A 2 2,8,pass
tree-v6,470,447,"[2, 2, 3, 0, 1, 0, 0, 0]","[4, 1, 0, 2, 0, 0, 0, 1]",1,3 4 5 5 5 6 6 6 7 7 8 8 9 9 Q Q A A A 2 2,6,pass
tree-v6,470,447,"[2, 1, 3, 0, 1, 0, 0, 0]","[4, 2, 0, 2, 0, 0, 0, 1]",1,3 4 5 5 5 6 6 6 7 7 8 8 9 9 A A A 2 2,4,pass
tree-v6,470,447,"[1, 0, 0, 0, 0, 0, 0, 0]","[5, 2, 0, 2, 0, 0, 0, 1]",0,4,3,pass
tree-v6,470,447,"[1, 0, 0, 0, 0, 0, 0, 0]","[6, 2, 0, 2, 0, 0, 0, 1]",0,4,2,pass
AI-origin,475,441,"[6, 2, 3, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 5 5 5 6 7 7 7 7 8 9 9 9 10 J J J Q Q Q Q K A A 2 2,24,best
AI-origin,475,441,"[5, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,4 6 7 7 7 7 8 10 Q Q Q Q K A A 2 2,23,best
AI-origin,475,441,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]",1,7 7 7 7 Q Q Q Q 2 2,21,pass
AI-origin,475,441,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 2, 1, 0, 0, 0, 0, 0]",1,7 7 7 7 Q Q Q Q 2 2,19,best
tree-v6,471,435,"[3, 2, 0, 3, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 4 5 5 6 7 8 9 9 9 10 10 J J J Q Q K A A 2 2,22,best
tree-v6,471,435,"[3, 2, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0]",3,3 4 5 5 6 7 9 9 10 J J Q K A A 2 2,17,pass
tree-v6,471,435,"[3, 2, 0, 2, 0, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 1]",7,3 4 5 5 6 7 9 9 10 J J Q K A A 2 2,12,pass
tree-v6,471,435,"[3, 2, 0, 2, 0, 0, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 1]",0,3 4 5 5 6 7 9 9 10 J J Q K A A 2 2,11,best
tree-v6,471,435,"[2, 2, 0, 2, 0, 0, 0, 0]","[2, 0, 0, 2, 0, 0, 0, 1]",0,3 4 5 5 6 7 9 10 J J Q K A A 2 2,10,best
tree-v6,471,435,"[1, 2, 0, 2, 0, 0, 0, 0]","[3, 0, 0, 2, 0, 0, 0, 1]",0,3 4 5 5 6 7 9 10 J Q K A A 2 2,9,pass
tree-v6,471,435,"[1, 2, 0, 2, 0, 0, 0, 0]","[4, 0, 0, 2, 0, 0, 0, 1]",0,3 4 5 5 6 7 9 10 J Q K A A 2 2,8,pass
tree-v6,471,435,"[1, 2, 0, 2, 0, 0, 0, 0]","[4, 1, 0, 2, 0, 0, 0, 1]",1,3 4 5 5 6 7 9 10 J Q K A A 2 2,6,pass
tree-v6,471,435,"[1, 1, 0, 2, 0, 0, 0, 0]","[4, 1, 0, 2, 0, 1, 0, 1]",5,3 4 5 5 6 7 9 10 J Q K 2 2,2,pass
AI-origin,445,457,"[2, 2, 2, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 4 4 4 4 5 5 5 6 6 6 8 8 9 9 10 10 J J J Q Q K A 2 2,24,pass
AI-origin,445,457,"[2, 2, 2, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,3 3 4 4 4 4 5 5 5 6 6 6 8 8 9 9 10 10 J J J Q Q K A 2 2,23,best
AI-origin,445,457,"[1, 2, 2, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",5,3 3 4 4 4 4 5 5 5 6 6 6 8 8 9 9 10 10 J J J Q K A 2 2,19,pass
AI-origin,445,457,"[1, 2, 2, 1, 1, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",0,3 3 4 4 4 4 5 5 5 6 6 6 8 8 9 9 10 10 J J J Q K A 2 2,18,best
AI-origin,445,457,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 1, 1, 0, 0, 1, 0, 0]",1,4 4 4 4,16,best
AI-origin,488,444,"[3, 1, 1, 0, 1, 3, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 4 4 5 5 6 6 6 6 7 9 9 9 9 9 10 10 10 J Q Q Q Q K K 2,24,pass
AI-origin,488,444,"[3, 1, 1, 0, 1, 3, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]",2,3 3 4 4 5 5 6 6 6 6 7 9 9 9 9 9 10 10 10 J Q Q Q Q K K 2,21,pass
AI-origin,488,444,"[3, 1, 1, 0, 1, 3, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0]",2,3 3 4 4 5 5 6 6 6 6 7 9 9 9 9 9 10 10 10 J Q Q Q Q K K 2,18,pass
AI-origin,488,444,"[3, 1, 1, 0, 1, 3, 0, 0]","[1, 0, 3, 0, 0, 0, 0, 0]",0,3 3 4 4 5 5 6 6 6 6 7 9 9 9 9 9 10 10 10 J Q Q Q Q K K 2,17,best
AI-origin,488,444,"[2, 1, 1, 0, 0, 3, 0, 0]","[1, 0, 3, 0, 1, 0, 0, 0]",4,6 6 6 6 7 9 9 9 9 9 10 10 10 J Q Q Q Q K K,11,pass
AI-origin,488,444,"[2, 1, 1, 0, 0, 3, 0, 0]","[1, 0, 3, 0, 2, 0, 0, 0]",4,6 6 6 6 7 9 9 9 9 9 10 10 10 J Q Q Q Q K K,5,pass
AI-random,460,482,"[0, 3, 2, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 4 4 4 4 6 6 7 7 7 8 8 9 9 10 10 10 J Q K A A A 2 2,26,pass
AI-random,460,482,"[0, 3, 2, 1, 1, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 4 4 4 4 6 6 7 7 7 8 8 9 9 10 10 10 J Q K A A A 2 2,25,pass
AI-random,460,482,"[0, 3, 2, 1, 1, 1, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 4 4 4 4 6 6 7 7 7 8 8 9 9 10 10 10 J Q K A A A 2 2,24,pass
AI-random,460,482,"[0, 3, 2, 1, 1, 1, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 0]",1,3 3 3 4 4 4 4 6 6 7 7 7 8 8 9 9 10 10 10 J Q K A A A 2 2,22,best
AI-random,460,482,"[0, 2, 2, 1, 1, 1, 0, 0]","[3, 1, 0, 0, 0, 1, 0, 0]",5,3 3 3 4 4 4 4 6 6 7 7 7 8 8 9 9 10 10 10 J Q K A 2 2,17,pass
AI-random,460,482,"[0, 2, 2, 1, 1, 1, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 0]",1,3 3 3 4 4 4 4 6 6 7 7 7 8 8 9 9 10 10 10 J Q K A 2 2,15,best
AI-random,460,482,"[0, 0, 2, 1, 1, 1, 0, 0]","[3, 2, 0, 0, 0, 2, 0, 0]",5,3 3 3 4 4 4 4 7 7 7 8 8 9 9 10 10 10 J Q K A,11,pass
AI-random,460,482,"[0, 0, 2, 1, 1, 1, 0, 0]","[3, 2, 0, 0, 1, 2, 0, 0]",4,3 3 3 4 4 4 4 7 7 7 8 8 9 9 10 10 10 J Q K A,5,pass
AI-random,459,477,"[2, 1, 4, 1, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",1,3 3 3 3 4 4 4 7 7 7 8 8 8 10 J J Q K K K A A 2 2 2,25,best
AI-random,459,477,"[2, 0, 4, 1, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",5,3 3 3 3 4 4 4 7 7 7 8 8 8 10 J J Q K A A 2 2 2,21,pass
AI-random,459,477,"[2, 0, 4, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0]",3,3 3 3 3 4 4 4 7 7 7 8 8 8 10 J J Q K A A 2 2 2,16,pass
AI-random,459,477,"[2, 0, 4, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 1]",7,3 3 3 3 4 4 4 7 7 7 8 8 8 10 J J Q K A A 2 2 2,11,pass
AI-random,459,477,"[2, 0, 4, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 1]",0,3 3 3 3 4 4 4 7 7 7 8 8 8 10 J J Q K A A 2 2 2,10,pass
AI-random,459,477,"[2, 0, 4, 1, 0, 1, 0, 0]","[1, 2, 0, 1, 0, 1, 0, 1]",1,3 3 3 3 4 4 4 7 7 7 8 8 8 10 J J Q K A A 2 2 2,8,pass
AI-random,459,477,"[2, 0, 4, 1, 0, 1, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",1,3 3 3 3 4 4 4 7 7 7 8 8 8 10 J J Q K A A 2 2 2,6,pass
tree-v6,480,461,"[2, 3, 3, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 3 3 4 4 5 5 6 6 7 8 8 9 J J J Q Q Q K K A A A 2 2,24,best
tree-v6,480,461,"[2, 3, 2, 0, 1, 1, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]",2,3 3 3 3 4 4 5 5 6 6 7 8 8 9 Q Q Q K K A A A 2 2,21,pass
tree-v6,480,461,"[2, 3, 2, 0, 1, 1, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0]",2,3 3 3 3 4 4 5 5 6 6 7 8 8 9 Q Q Q K K A A A 2 2,18,best
tree-v6,480,461,"[2, 3, 1, 0, 0, 1, 0, 0]","[0, 0, 3, 0, 0, 1, 0, 0]",5,3 3 3 3 7 8 8 9 K K A A A 2 2,14,pass
tree-v6,480,461,"[2, 3, 1, 0, 0, 1, 0, 0]","[1, 0, 3, 0, 0, 1, 0, 0]",0,3 3 3 3 7 8 8 9 K K A A A 2 2,13,best
tree-v6,480,461,"[1, 3, 1, 0, 0, 1, 0, 0]","[2, 0, 3, 0, 0, 1, 0, 0]",0,3 3 3 3 8 8 9 K K A A A 2 2,12,pass
tree-v6,480,461,"[1, 3, 1, 0, 0, 1, 0, 0]","[3, 0, 3, 0, 0, 1, 0, 0]",0,3 3 3 3 8 8 9 K K A A A 2 2,11,pass
tree-v6,480,461,"[1, 3, 1, 0, 0, 1, 0, 0]","[3, 1, 3, 0, 0, 1, 0, 0]",1,3 3 3 3 8 8 9 K K A A A 2 2,9,best
tree-v6,480,461,"[1, 2, 1, 0, 0, 1, 0, 0]","[3, 2, 3, 0, 0, 1, 0, 0]",1,3 3 3 3 9 K K A A A 2 2,7,best
tree-v6,480,461,"[1, 1, 1, 0, 0, 1, 0, 0]","[3, 3, 3, 0, 0, 1, 0, 0]",1,3 3 3 3 9 A A A 2 2,5,best
tree-v6,467,512,"[2, 1, 2, 1, 0, 2, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",1,3 5 5 5 6 6 6 8 8 9 10 J Q Q K A A A A A 2 2 2 2 2,25,pass
tree-v6,467,512,"[2, 1, 2, 1, 0, 2, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",2,3 5 5 5 6 6 6 8 8 9 10 J Q Q K A A A A A 2 2 2 2 2,22,best
tree-v6,467,512,"[2, 1, 1, 1, 0, 2, 0, 0]","[0, 1, 2, 0, 0, 0, 0, 0]",2,3 6 6 6 8 8 9 10 J Q Q K A A A A A 2 2 2 2 2,19,pass
tree-v6,467,512,"[2, 1, 1, 1, 0, 2, 0, 0]","[0, 1, 3, 0, 0, 0, 0, 0]",2,3 6 6 6 8 8 9 10 J Q Q K A A A A A 2 2 2 2 2,16,pass
