winner,winner score,loser score,target,strategy,opponent,hand,used
forest-v4,455,525,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[1, 2, 0, 0, 0, 0, 0, 0]",3 3 3 3 9 9 9 9, Q K 6 6 6 3 3 A A A 7 7 4 5 8 8 A A 4 4 J J Q Q 
tree-v4,510,455,0,"[4, 0, 0, 2, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",4 5 5 5 5 7 8 8 9 10 10 J J Q Q K K K K K A A, 9 9 9 3 3 2 2 2 6 6 
tree-v4,510,455,0,"[2, 0, 0, 2, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",5 5 5 5 8 8 9 10 10 J J Q Q K K K K K A A, 9 9 9 3 3 2 2 2 6 6 4 6 7 
tree-v4,510,455,0,"[1, 0, 0, 2, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",5 5 5 5 8 9 10 10 J J Q Q K K K K K A A, 9 9 9 3 3 2 2 2 6 6 4 6 7 8 
tree-v4,510,455,5,"[0, 0, 0, 2, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",5 5 5 5 8 9 10 10 J J Q Q K K K K K A, 9 9 9 3 3 2 2 2 6 6 4 6 7 8 A 
tree-v4,510,455,5,"[0, 0, 0, 2, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",8 9 10 10 J J Q Q K K K K K A, 9 9 9 3 3 2 2 2 6 6 4 6 7 8 A 5 5 5 5 
tree-v4,510,455,3,"[0, 0, 0, 2, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",8 9 10 10 J J Q Q K A, 9 9 9 3 3 2 2 2 6 6 4 6 7 8 A 5 5 5 5 K K K K 
tree-v4,510,455,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",10 J Q K A, 9 9 9 3 3 2 2 2 6 6 4 6 7 8 A 5 5 5 5 K K K K 8 9 10 J Q 
tree-v4,479,487,0,"[2, 3, 0, 1, 0, 2, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 7 8 8 10 J J J J J Q K K K A A 2 2, 
tree-v4,479,487,1,"[0, 3, 0, 1, 0, 2, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 8 8 10 J J J J J Q K K K A 2 2, 7 J A 
tree-v4,479,487,1,"[0, 2, 0, 1, 0, 2, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 10 J J J J J Q K K K A 2 2, 7 J A 8 8 
tree-v4,479,487,1,"[0, 1, 0, 1, 0, 2, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 10 J J J J J Q K A 2 2, 7 J A 8 8 K K 
tree-v4,479,487,5,"[0, 0, 0, 1, 0, 2, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 10 J J J J J Q K A, 7 J A 8 8 K K 2 2 
tree-v4,479,487,5,"[0, 0, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 10 J J J J J Q K A, 7 J A 8 8 K K 2 2 3 3 3 3 
tree-v4,479,487,6,"[0, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 10 J Q K A, 7 J A 8 8 K K 2 2 3 3 3 3 J J J J 
AI-random,459,473,1,"[3, 1, 4, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 3]",3 3 3 4 6 6 6 7 8 8 8 9 9 9 9 10 10 10 J Q K K K A A 2, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q 
AI-random,459,473,7,"[4, 0, 2, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 3]",3 3 3 4 6 6 6 7 8 8 8 10 10 10 J Q K A A 2, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q K K A A 9 9 9 9 
AI-random,459,473,0,"[4, 0, 2, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 3]",3 4 7 8 8 8 10 10 10 J Q K A A 2, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q K K A A 9 9 9 9 6 6 6 3 3 
AI-random,459,473,2,"[3, 0, 2, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 3]",4 7 8 8 8 10 10 10 J Q K A A 2, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q K K A A 9 9 9 9 6 6 6 3 3 3 
AI-random,459,473,0,"[3, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 3]",4 7 10 10 10 J Q K A A 2, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q K K A A 9 9 9 9 6 6 6 3 3 3 8 8 8 
AI-random,459,473,0,"[2, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 3]",7 10 10 10 J Q K A A 2, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q K K A A 9 9 9 9 6 6 6 3 3 3 8 8 8 4 
AI-random,459,473,0,"[1, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 3]",10 10 10 J Q K A A 2, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q K K A A 9 9 9 9 6 6 6 3 3 3 8 8 8 4 7 
AI-random,459,473,3,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 3]",10 10 10 J Q K A 2, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q K K A A 9 9 9 9 6 6 6 3 3 3 8 8 8 4 7 A 
AI-random,459,473,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 3]",10 10 10, 7 7 7 3 3 8 8 8 4 4 Q Q Q 5 5 K K K 9 Q K K A A 9 9 9 9 6 6 6 3 3 3 8 8 8 4 7 A J Q K A 2 
tree-v6,512,476,0,"[4, 3, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",3 4 6 6 6 6 7 9 9 10 J J Q Q Q Q A A 2 2 2 2, 8 9 10 J Q 4 4 4 3 3 8 8 8 5 5 
tree-v6,512,476,0,"[2, 3, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 1, 0, 0, 0, 1]",4 7 9 9 J J Q Q Q Q A A 2 2 2 2, 8 9 10 J Q 4 4 4 3 3 8 8 8 5 5 3 9 10 J 6 6 6 6 
tree-v6,512,476,0,"[1, 1, 0, 0, 0, 2, 0, 0]","[3, 3, 0, 1, 0, 0, 0, 1]",7 Q Q Q Q A A 2 2 2 2, 8 9 10 J Q 4 4 4 3 3 8 8 8 5 5 3 9 10 J 6 6 6 6 4 2 5 5 9 9 A A 6 6 J J 
tree-v6,512,476,1,"[0, 1, 0, 0, 0, 2, 0, 0]","[3, 3, 0, 1, 0, 0, 0, 1]",Q Q Q Q A A 2 2 2 2, 8 9 10 J Q 4 4 4 3 3 8 8 8 5 5 3 9 10 J 6 6 6 6 4 2 5 5 9 9 A A 6 6 J J 7 
tree-v6,512,476,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 3, 0, 1, 0, 0, 0, 1]",Q Q Q Q 2 2 2 2, 8 9 10 J Q 4 4 4 3 3 8 8 8 5 5 3 9 10 J 6 6 6 6 4 2 5 5 9 9 A A 6 6 J J 7 A A 
tree-v5,475,449,0,"[6, 2, 0, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",3 4 5 5 7 7 7 7 8 8 8 8 9 10 10 J J Q K K A A 2, Q Q K K A A 6 6 6 6 
tree-v5,475,449,0,"[3, 2, 0, 1, 0, 1, 0, 0]","[3, 0, 0, 0, 1, 0, 0, 1]",4 5 5 8 8 8 8 10 10 J J Q K A A 2, Q Q K K A A 6 6 6 6 3 7 9 J K 2 3 3 3 4 4 7 7 7 7 
tree-v5,475,449,0,"[2, 2, 0, 1, 0, 1, 0, 0]","[3, 0, 0, 0, 1, 0, 0, 1]",5 5 8 8 8 8 10 10 J J Q K A A 2, Q Q K K A A 6 6 6 6 3 7 9 J K 2 3 3 3 4 4 7 7 7 7 4 
tree-v5,475,449,0,"[1, 2, 0, 1, 0, 1, 0, 0]","[3, 0, 0, 0, 1, 0, 0, 1]",5 5 8 8 8 8 10 10 J Q K A A 2, Q Q K K A A 6 6 6 6 3 7 9 J K 2 3 3 3 4 4 7 7 7 7 4 J 
tree-v5,475,449,1,"[0, 2, 0, 1, 0, 1, 0, 0]","[3, 0, 0, 0, 1, 0, 0, 1]",5 5 8 8 8 8 10 10 J Q K A 2, Q Q K K A A 6 6 6 6 3 7 9 J K 2 3 3 3 4 4 7 7 7 7 4 J A 
tree-v5,475,449,3,"[0, 0, 0, 1, 0, 1, 0, 0]","[3, 1, 0, 0, 1, 0, 0, 1]",8 8 8 8 J Q K A 2, Q Q K K A A 6 6 6 6 3 7 9 J K 2 3 3 3 4 4 7 7 7 7 4 J A 5 5 8 8 10 10 
forest-v3,493,450,7,"[3, 2, 0, 0, 0, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 5 5 5 7 7 8 8 10 10 10 10 10 J Q Q Q Q K K A 2 2 2, 
forest-v3,493,450,0,"[3, 2, 0, 0, 0, 2, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 5 5 5 8 8 10 10 10 10 10 J Q Q Q Q K K A, 2 2 2 7 7 
forest-v3,493,450,0,"[1, 2, 0, 0, 0, 1, 1, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 8 8 10 10 10 10 10 J K K, 2 2 2 7 7 3 Q A 2 Q Q Q Q 
forest-v3,493,450,1,"[0, 2, 0, 0, 0, 1, 1, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 8 8 10 10 10 10 10 K K, 2 2 2 7 7 3 Q A 2 Q Q Q Q J 
forest-v3,493,450,5,"[0, 0, 0, 0, 0, 1, 1, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 10 10 10 10 10, 2 2 2 7 7 3 Q A 2 Q Q Q Q J 8 8 J J K K 
forest-v3,493,450,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5, 2 2 2 7 7 3 Q A 2 Q Q Q Q J 8 8 J J K K 10 10 10 10 10 
forest-v3,491,499,7,"[2, 3, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 5 5 6 6 7 7 7 8 8 9 9 10 10 10 J Q Q Q Q K K A 2 2 2, 
forest-v3,491,499,7,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",5 5 8 8 9 9 10 10 10 J Q Q Q Q K K A, 7 7 7 4 4 J J J 3 3 2 2 2 6 6 
forest-v3,491,499,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 1, 0, 1, 0, 2]",8 8 9 9, 7 7 7 4 4 J J J 3 3 2 2 2 6 6 10 10 10 5 5 A A A 7 7 Q Q Q Q K K K K 6 7 8 9 10 5 J Q A 2 9 K 2 Q K 
forest-v3,491,499,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 1, 0, 1, 0, 2]",9 9, 7 7 7 4 4 J J J 3 3 2 2 2 6 6 10 10 10 5 5 A A A 7 7 Q Q Q Q K K K K 6 7 8 9 10 5 J Q A 2 9 K 2 Q K 8 8 
AI-origin,492,445,3,"[3, 0, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 1]",3 5 6 6 6 7 7 7 8 8 9 Q Q Q K A A A A 2 2 2, 7 8 9 10 J 5 5 5 3 3 J J J 3 3 
AI-origin,492,445,7,"[3, 0, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 1]",3 6 6 7 7 8 Q Q Q K A A A A 2 2 2, 7 8 9 10 J 5 5 5 3 3 J J J 3 3 5 6 7 8 9 
AI-origin,492,445,7,"[2, 0, 0, 0, 0, 0, 0, 1]","[2, 0, 1, 1, 0, 1, 0, 1]",3 7 7 K 2 2 2, 7 8 9 10 J 5 5 5 3 3 J J J 3 3 5 6 7 8 9 Q Q Q 6 6 4 4 4 4 4 A A A 3 8 2 A A A A 
AI-origin,492,445,0,"[2, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 1, 1, 0, 1, 0, 1]",3 K, 7 8 9 10 J 5 5 5 3 3 J J J 3 3 5 6 7 8 9 Q Q Q 6 6 4 4 4 4 4 A A A 3 8 2 A A A A 2 2 2 7 7 
tree-v6,495,462,7,"[4, 1, 0, 0, 0, 0, 2, 1]","[2, 0, 0, 1, 0, 0, 0, 0]",3 3 4 5 6 6 6 7 7 7 9 10 Q Q K K K A A A 2 2 2, J Q K A 2 J 2 J J J J 
tree-v6,495,462,0,"[5, 1, 0, 0, 0, 0, 1, 0]","[2, 0, 0, 1, 1, 1, 0, 1]",4 5 6 9 10 Q Q A A A 2 2 2, J Q K A 2 J 2 J J J J K K K 3 3 9 9 9 9 7 7 8 8 9 9 5 5 5 3 3 7 7 7 6 6 
tree-v6,495,462,0,"[3, 1, 0, 0, 0, 0, 1, 0]","[3, 0, 0, 1, 1, 1, 0, 1]",5 6 10 Q Q A A A 2 2 2, J Q K A 2 J 2 J J J J K K K 3 3 9 9 9 9 7 7 8 8 9 9 5 5 5 3 3 7 7 7 6 6 4 6 9 
tree-v6,495,462,0,"[1, 1, 0, 0, 0, 0, 1, 0]","[4, 0, 0, 1, 1, 1, 0, 1]",6 Q Q A A A 2 2 2, J Q K A 2 J 2 J J J J K K K 3 3 9 9 9 9 7 7 8 8 9 9 5 5 5 3 3 7 7 7 6 6 4 6 9 5 6 10 
tree-v6,495,462,1,"[0, 1, 0, 0, 0, 0, 1, 0]","[4, 0, 0, 1, 1, 1, 0, 1]",Q Q A A A 2 2 2, J Q K A 2 J 2 J J J J K K K 3 3 9 9 9 9 7 7 8 8 9 9 5 5 5 3 3 7 7 7 6 6 4 6 9 5 6 10 6 
tree-v6,495,462,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[4, 0, 0, 1, 1, 1, 0, 1]",A A A 2 2 2, J Q K A 2 J 2 J J J J K K K 3 3 9 9 9 9 7 7 8 8 9 9 5 5 5 3 3 7 7 7 6 6 4 6 9 5 6 10 6 Q Q 
new-tree-v6,438,500,3,"[1, 3, 0, 2, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 2]",3 3 3 4 5 5 5 5 5 6 6 6 7 7 8 8 9 10 J J J Q Q A 2 2, 8 8 8 3 3 Q Q Q 5 5 9 10 
new-tree-v6,438,500,3,"[1, 3, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 2]",3 3 3 5 5 5 5 6 6 7 8 9 10 J J J Q Q A 2 2, 8 8 8 3 3 Q Q Q 5 5 9 10 4 5 6 7 8 
new-tree-v6,438,500,7,"[1, 3, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 2]",3 3 3 5 5 5 5 6 6 J J Q Q A 2 2, 8 8 8 3 3 Q Q Q 5 5 9 10 4 5 6 7 8 7 8 9 10 J 
new-tree-v6,438,500,0,"[1, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 2]",5 5 5 5 J J Q Q A 2 2, 8 8 8 3 3 Q Q Q 5 5 9 10 4 5 6 7 8 7 8 9 10 J 3 3 3 6 6 
new-tree-v6,438,500,1,"[0, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 2]",5 5 5 5 J J Q Q 2 2, 8 8 8 3 3 Q Q Q 5 5 9 10 4 5 6 7 8 7 8 9 10 J 3 3 3 6 6 A 
new-tree-v6,482,470,0,"[2, 3, 0, 2, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 4 4 5 5 6 8 8 9 9 10 10 J J Q Q K A A 2 2 2 2, 
new-tree-v6,482,470,1,"[0, 3, 0, 2, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 4 4 5 5 8 9 9 10 10 J J Q Q K A A 2 2 2 2, 6 Q 3 8 
new-tree-v6,482,470,1,"[0, 2, 0, 2, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 5 5 8 9 9 10 10 J J Q Q K A A 2 2 2 2, 6 Q 3 8 3 3 
new-tree-v6,482,470,1,"[0, 1, 0, 2, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 8 9 9 10 10 J J Q Q K A A 2 2 2 2, 6 Q 3 8 3 3 5 5 
new-tree-v6,482,470,3,"[0, 0, 0, 2, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 8 9 9 10 10 J J Q Q K 2 2 2 2, 6 Q 3 8 3 3 5 5 A A 
new-tree-v6,482,470,3,"[0, 0, 0, 1, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 9 10 J Q K 2 2 2 2, 6 Q 3 8 3 3 5 5 A A 8 9 10 J Q 
new-tree-v6,482,470,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 2 2 2 2, 6 Q 3 8 3 3 5 5 A A 8 9 10 J Q 9 10 J Q K 
new-tree-v6,482,470,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",2 2 2 2, 6 Q 3 8 3 3 5 5 A A 8 9 10 J Q 9 10 J Q K 4 4 4 4 4 
new-tree-v6,480,466,7,"[1, 0, 0, 0, 0, 1, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 1]",3 3 4 4 4 4 4 7 7 7 9 9 J Q Q Q A A A 2 2 2, 7 7 7 5 5 10 10 10 5 5 
new-tree-v6,480,466,0,"[1, 1, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",4 4 4 4 4 9 9 J Q Q Q A A A 2 2 2, 7 7 7 5 5 10 10 10 5 5 7 7 7 3 3 
new-tree-v6,480,466,1,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 0, 0, 1]",4 4 4 4 4 9 9 A A A 2 2 2, 7 7 7 5 5 10 10 10 5 5 7 7 7 3 3 J 2 10 10 10 Q Q Q 
new-tree-v6,480,466,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 3, 1, 0, 0, 1, 0, 1]",A A A 2 2 2, 7 7 7 5 5 10 10 10 5 5 7 7 7 3 3 J 2 10 10 10 Q Q Q 9 9 J J 3 4 8 8 9 9 6 6 6 6 4 4 4 4 4 
tree-v6,516,508,0,"[3, 3, 0, 1, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 5 6 7 7 7 7 7 8 8 8 9 J Q Q K K K K A A A A A 2, 
tree-v6,516,508,0,"[1, 3, 0, 1, 0, 3, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",4 4 5 6 7 7 7 7 7 8 8 8 9 J Q Q K K K K A A A A A, 3 Q 2 
tree-v6,516,508,1,"[0, 3, 0, 1, 0, 3, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",4 4 5 6 7 7 7 7 7 8 8 8 9 Q Q K K K K A A A A A, 3 Q 2 J 
tree-v6,516,508,1,"[0, 1, 0, 1, 0, 3, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",5 6 7 7 7 7 7 8 8 8 9 K K K K A A A A A, 3 Q 2 J 4 4 8 8 Q Q 
tree-v6,516,508,3,"[0, 0, 0, 1, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]",5 6 7 8 9 K K K K A A A A A, 3 Q 2 J 4 4 8 8 Q Q 8 8 5 5 5 5 7 7 7 7 
tree-v6,516,508,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]",K K K K A A A A A, 3 Q 2 J 4 4 8 8 Q Q 8 8 5 5 5 5 7 7 7 7 5 6 7 8 9 
tree-v4,515,492,0,"[1, 1, 0, 0, 2, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",4 4 5 5 6 6 8 J J Q Q K K A A 2 2 2 2, 9 10 J Q K 3 3 3 3 6 6 6 6 9 9 9 9 
tree-v4,515,492,1,"[0, 1, 0, 0, 2, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",4 4 5 5 6 6 J J Q Q K K A A, 9 10 J Q K 3 3 3 3 6 6 6 6 9 9 9 9 8 K 2 2 2 2 
tree-v4,515,492,4,"[0, 0, 0, 0, 2, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",4 4 5 5 6 6 Q Q K K A A, 9 10 J Q K 3 3 3 3 6 6 6 6 9 9 9 9 8 K 2 2 2 2 J J 
tree-v4,515,492,4,"[0, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",Q Q K K A A, 9 10 J Q K 3 3 3 3 6 6 6 6 9 9 9 9 8 K 2 2 2 2 J J 4 4 5 5 6 6 
tree-v7,489,545,0,"[4, 5, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 5 5 5 6 6 7 7 8 9 9 10 10 10 10 10 Q K K A 2 2 2 2, 
tree-v7,489,545,1,"[0, 5, 0, 0, 0, 3, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",3 3 5 5 5 5 6 6 7 7 9 9 10 10 10 10 10 K K 2 2 2 2, 4 7 8 9 Q 2 3 A 
tree-v7,489,545,1,"[0, 4, 0, 0, 0, 3, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 6 6 7 7 9 9 10 10 10 10 10 K K 2 2 2 2, 4 7 8 9 Q 2 3 A 3 3 
tree-v7,489,545,1,"[0, 3, 0, 0, 0, 3, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 7 7 9 9 10 10 10 10 10 K K 2 2 2 2, 4 7 8 9 Q 2 3 A 3 3 6 6 
tree-v7,489,545,1,"[0, 2, 0, 0, 0, 3, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 9 9 10 10 10 10 10 K K 2 2 2 2, 4 7 8 9 Q 2 3 A 3 3 6 6 7 7 
tree-v7,489,545,1,"[0, 1, 0, 0, 0, 3, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 10 10 10 10 10 K K 2 2 2 2, 4 7 8 9 Q 2 3 A 3 3 6 6 7 7 9 9 
tree-v7,489,545,5,"[0, 0, 0, 0, 0, 3, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 10 10 10 10 10 2 2 2 2, 4 7 8 9 Q 2 3 A 3 3 6 6 7 7 9 9 K K 
tree-v7,489,545,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",10 10 10 10 10 2 2 2 2, 4 7 8 9 Q 2 3 A 3 3 6 6 7 7 9 9 K K 5 5 5 5 
tree-v7,489,545,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0]",2 2 2 2, 4 7 8 9 Q 2 3 A 3 3 6 6 7 7 9 9 K K 5 5 5 5 10 10 10 10 10 
AI-random,510,466,0,"[2, 6, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 7 7 8 8 9 10 10 10 J J Q Q Q Q K K K K A A 2 2, 
AI-random,510,466,7,"[0, 6, 0, 0, 0, 2, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 7 7 8 8 10 10 10 J J Q Q Q Q K K K K A A 2 2, 5 8 9 
AI-random,510,466,1,"[0, 6, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 2]",4 4 7 7 8 8 J J K K K K A A 2 2, 5 8 9 10 10 10 3 3 2 2 2 9 9 8 9 10 J Q 10 J Q K A 6 6 6 4 4 Q Q Q Q 
AI-random,510,466,5,"[0, 5, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 2]",7 7 8 8 J J K K K K A A 2 2, 5 8 9 10 10 10 3 3 2 2 2 9 9 8 9 10 J Q 10 J Q K A 6 6 6 4 4 Q Q Q Q 4 4 
AI-random,510,466,1,"[0, 5, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 2]",7 7 8 8 J J A A 2 2, 5 8 9 10 10 10 3 3 2 2 2 9 9 8 9 10 J Q 10 J Q K A 6 6 6 4 4 Q Q Q Q 4 4 K K K K 
AI-random,510,466,1,"[0, 4, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 2]",8 8 J J A A 2 2, 5 8 9 10 10 10 3 3 2 2 2 9 9 8 9 10 J Q 10 J Q K A 6 6 6 4 4 Q Q Q Q 4 4 K K K K 7 7 
AI-random,510,466,1,"[1, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 2, 0, 1, 0, 2]",J A A 2 2, 5 8 9 10 10 10 3 3 2 2 2 9 9 8 9 10 J Q 10 J Q K A 6 6 6 4 4 Q Q Q Q 4 4 K K K K 7 7 8 8 7 7 7 7 3 J 
AI-random,510,466,0,"[1, 1, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 2, 0, 1, 0, 2]",J 2 2, 5 8 9 10 10 10 3 3 2 2 2 9 9 8 9 10 J Q 10 J Q K A 6 6 6 4 4 Q Q Q Q 4 4 K K K K 7 7 8 8 7 7 7 7 3 J A A 
AI-random,510,466,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 2, 0, 1, 0, 2]",2 2, 5 8 9 10 10 10 3 3 2 2 2 9 9 8 9 10 J Q 10 J Q K A 6 6 6 4 4 Q Q Q Q 4 4 K K K K 7 7 8 8 7 7 7 7 3 J A A J 
tree-v7,424,520,3,"[2, 3, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 4 4 4 4 5 5 5 6 6 6 7 8 9 9 10 J J Q Q K A A, 
tree-v7,424,520,7,"[1, 3, 0, 0, 0, 1, 0, 2]","[1, 0, 1, 0, 0, 1, 0, 1]",3 3 3 4 4 4 4 4 4 5 5 5 6 6 J J Q Q K A A, 6 7 8 9 10 10 10 10 10 7 7 7 3 3 8 8 8 6 9 
tree-v7,424,520,7,"[1, 3, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1]",4 4 4 4 5 5 5 6 6 J J Q Q K A A, 6 7 8 9 10 10 10 10 10 7 7 7 3 3 8 8 8 6 9 3 3 3 4 4 
tree-v7,424,520,0,"[1, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 1]",4 4 4 4 J J Q Q K A A, 6 7 8 9 10 10 10 10 10 7 7 7 3 3 8 8 8 6 9 3 3 3 4 4 5 5 5 6 6 
